Sample,Timestamp,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term
1218,1218.08,1313.55,1313.56,0.01,14.3,0.4,12.1,1.9,-0.0,-0.0
1219,1219.05,1313.57,1313.56,-0.01,10.7,-0.4,12.1,-1.0,-0.0,-0.0
1220,1220.10,1313.56,1313.56,0.00,10.2,0.0,12.1,-1.9,-0.0,-0.0
1221,1221.07,1313.56,1313.56,0.00,12.1,0.0,12.1,0.0,-0.0,-0.0
1222,1222.04,1313.59,1313.56,-0.02,8.4,-0.7,12.1,-2.9,-0.0,-0.0
1223,1223.08,1313.59,1313.56,-0.02,10.4,-0.7,12.1,-1.0,-0.0,-0.0
1224,1224.04,1313.56,1313.56,0.00,12.0,0.0,12.0,0.0,-0.0,-0.0
1225,1225.08,1313.56,1313.56,0.00,13.0,0.0,12.0,1.0,-0.0,-0.0
1226,1226.06,1313.57,1313.56,-0.01,11.7,-0.4,12.0,0.0,-0.0,-0.0
1227,1227.10,1313.57,1313.56,-0.01,11.7,-0.4,12.0,0.0,-0.0,-0.0
1228,1228.09,1313.57,1313.56,-0.01,11.6,-0.4,12.0,0.0,-0.0,-0.0
1229,1229.04,1313.59,1313.56,-0.02,10.3,-0.7,12.0,-1.0,-0.0,-0.0
1230,1230.08,1313.55,1313.56,0.01,12.4,0.4,12.0,0.0,-0.0,-0.0
1231,1231.04,1313.59,1313.56,-0.02,9.4,-0.7,12.0,-1.9,-0.0,-0.0
1232,1232.10,1313.55,1313.56,0.01,14.2,0.4,12.0,1.9,-0.0,-0.0
1233,1233.06,1313.55,1313.56,0.01,14.3,0.4,12.0,1.9,-0.0,-0.0
1234,1234.11,1313.54,1313.56,0.02,13.7,0.7,12.0,0.9,-0.0,-0.0
1235,1235.09,1313.54,1313.56,0.02,16.5,0.7,12.0,3.8,-0.0,-0.0
1236,1236.05,1313.56,1313.56,0.00,12.9,0.0,12.0,0.9,-0.0,-0.0
1237,1237.10,1313.59,1313.56,-0.02,10.3,-0.7,12.0,-0.9,-0.0,-0.0
1238,1238.06,1313.56,1313.56,0.00,13.0,0.0,12.0,1.0,-0.0,-0.0
1239,1239.12,1313.57,1313.56,-0.01,13.5,-0.4,12.0,1.9,-0.0,-0.0
1240,1240.09,1313.59,1313.56,-0.02,9.4,-0.7,12.0,-1.9,-0.0,-0.0
1241,1241.06,1313.57,1313.56,-0.01,8.8,-0.4,12.0,-2.8,-0.0,-0.0
1242,1242.10,1313.57,1313.56,-0.01,13.5,-0.4,12.0,1.9,-0.0,-0.0
1243,1243.07,1313.57,1313.56,-0.01,9.7,-0.4,12.0,-1.9,-0.0,-0.0
1244,1244.04,1313.57,1313.56,-0.01,12.5,-0.4,11.9,0.9,-0.0,-0.0
1245,1245.08,1313.57,1313.56,-0.01,11.6,-0.4,11.9,0.0,-0.0,-0.0
1246,1246.11,1313.59,1313.56,-0.02,10.2,-0.7,11.9,-1.0,-0.0,-0.0
1247,1247.09,1313.59,1313.56,-0.02,7.4,-0.7,11.9,-3.8,-0.0,-0.0
1248,1248.06,1313.56,1313.56,0.00,12.9,0.0,11.9,0.9,-0.0,-0.0
1249,1249.11,1313.54,1313.56,0.02,14.6,0.7,11.9,1.9,-0.0,-0.0
1250,1250.08,1313.57,1313.56,-0.01,9.7,-0.4,11.9,-1.9,-0.0,-0.0
1251,1251.05,1313.55,1313.56,0.01,14.2,0.4,11.9,1.9,-0.0,-0.0
1252,1252.09,1313.59,1313.56,-0.02,6.4,-0.7,11.9,-4.8,-0.0,-0.0
1253,1253.05,1313.57,1313.56,-0.01,9.6,-0.4,11.9,-1.9,-0.0,-0.0
1254,1254.08,1313.56,1313.56,0.00,11.9,0.0,11.9,0.0,-0.0,-0.0
1255,1255.07,1313.56,1313.56,0.00,10.1,0.0,11.9,-1.8,-0.0,-0.0
1256,1256.04,1313.56,1313.56,0.00,13.8,0.0,11.9,1.9,-0.0,-0.0
1257,1257.09,1313.53,1313.56,0.04,14.9,1.1,11.9,1.9,-0.0,-0.0
1258,1258.05,1313.56,1313.56,0.00,11.0,0.0,11.9,-1.0,-0.0,-0.0
1259,1259.10,1313.57,1313.56,-0.01,12.5,-0.4,11.9,0.9,-0.0,-0.0
1260,1260.05,1313.55,1313.56,0.01,11.3,0.4,11.9,-1.0,-0.0,-0.0
1261,1261.11,1313.55,1313.56,0.01,15.1,0.4,11.9,2.8,-0.0,-0.0
1262,1262.07,1313.59,1313.56,-0.02,10.2,-0.7,11.9,-0.9,-0.0,-0.0
1263,1263.04,1313.59,1313.56,-0.02,11.1,-0.7,11.9,0.0,-0.0,-0.0
1264,1264.07,1313.57,1313.56,-0.01,8.6,-0.4,11.9,-2.9,-0.0,-0.0
1265,1265.04,1313.57,1313.56,-0.01,9.6,-0.4,11.9,-1.9,-0.0,-0.0
1266,1266.09,1313.53,1313.56,0.04,15.8,1.1,11.9,2.8,-0.0,-0.0
1267,1267.04,1313.56,1313.56,0.00,11.9,0.0,11.9,0.0,-0.0,-0.0
1268,1268.08,1313.54,1313.56,0.02,15.5,0.7,11.9,2.9,-0.0,-0.0
1269,1269.04,1313.57,1313.56,-0.01,11.5,-0.4,11.9,0.0,-0.0,-0.0
1270,1270.09,1313.55,1313.56,0.01,12.2,0.4,11.9,0.0,-0.0,-0.0
1271,1271.06,1313.57,1313.56,-0.01,10.5,-0.4,11.9,-0.9,-0.0,-0.0
1272,1272.10,1313.56,1313.56,0.00,10.9,0.0,11.9,-1.0,-0.0,-0.0
1273,1273.07,1313.56,1313.56,0.00,14.7,0.0,11.8,2.8,-0.0,-0.0
1274,1274.10,1313.56,1313.56,0.00,10.9,0.0,11.8,-1.0,-0.0,-0.0
1275,1275.07,1313.59,1313.56,-0.02,7.3,-0.7,11.8,-3.8,-0.0,-0.0
1276,1276.11,1313.59,1313.56,-0.02,10.1,-0.7,11.8,-1.0,-0.0,-0.0
1277,1277.08,1313.54,1313.56,0.02,13.5,0.7,11.8,1.0,-0.0,-0.0
1278,1278.04,1313.57,1313.56,-0.01,11.5,-0.4,11.8,0.0,-0.0,-0.0
1279,1279.10,1313.56,1313.56,0.00,10.9,0.0,11.8,-0.9,-0.0,-0.0
1280,1280.07,1313.57,1313.56,-0.01,8.7,-0.4,11.8,-2.8,-0.0,-0.0
1281,1281.12,1313.56,1313.56,0.00,13.7,0.0,11.8,1.9,-0.0,-0.0
1282,1282.08,1313.56,1313.56,0.00,11.8,0.0,11.8,0.0,-0.0,-0.0
1283,1283.04,1313.57,1313.56,-0.01,9.5,-0.4,11.8,-1.9,-0.0,-0.0
1284,1284.09,1313.57,1313.56,-0.01,11.4,-0.4,11.8,0.0,-0.0,-0.0
1285,1285.06,1313.56,1313.56,0.00,11.8,0.0,11.8,0.0,-0.0,-0.0
1286,1286.10,1313.54,1313.56,0.02,15.4,0.7,11.8,2.8,-0.0,-0.0
1287,1287.07,1313.54,1313.56,0.02,15.4,0.7,11.8,2.8,-0.0,-0.0
1288,1288.04,1313.55,1313.56,0.01,13.1,0.4,11.8,1.0,-0.0,-0.0
1289,1289.09,1313.55,1313.56,0.01,13.1,0.4,11.8,0.9,-0.0,-0.0
1290,1290.05,1313.55,1313.56,0.01,13.1,0.4,11.8,1.0,-0.0,-0.0
1291,1291.10,1313.57,1313.56,-0.01,9.5,-0.4,11.8,-1.9,-0.0,-0.0
1292,1292.07,1313.54,1313.56,0.02,15.4,0.7,11.8,2.8,-0.0,-0.0
1293,1293.11,1313.54,1313.56,0.02,14.4,0.7,11.8,1.9,-0.0,-0.0
1294,1294.07,1313.55,1313.56,0.01,11.2,0.4,11.8,-0.9,-0.0,-0.0
1295,1295.05,1313.57,1313.56,-0.01,11.4,-0.4,11.8,0.0,-0.0,-0.0
1296,1296.09,1313.55,1313.56,0.01,13.1,0.4,11.8,0.9,-0.0,-0.0
1297,1297.05,1313.56,1313.56,0.00,12.8,0.0,11.8,1.0,-0.0,-0.0
1298,1298.09,1313.55,1313.56,0.01,12.1,0.4,11.8,0.0,-0.0,-0.0
1299,1299.06,1313.57,1313.56,-0.01,8.6,-0.4,11.8,-2.9,-0.0,-0.0
1300,1300.10,1313.55,1313.56,0.01,14.1,0.4,11.8,1.9,-0.0,-0.0
1301,1301.07,1313.55,1313.56,0.01,15.0,0.4,11.8,2.8,-0.0,-0.0
1302,1302.12,1313.53,1313.56,0.04,16.7,1.1,11.8,3.8,-0.0,-0.0
1303,1303.09,1313.56,1313.56,0.00,11.8,0.0,11.8,0.0,-0.0,-0.0
1304,1304.05,1313.59,1313.56,-0.02,8.2,-0.7,11.8,-2.9,-0.0,-0.0
1305,1305.10,1313.55,1313.56,0.01,15.0,0.4,11.8,2.8,-0.0,-0.0
1306,1306.06,1313.57,1313.56,-0.01,9.5,-0.4,11.8,-1.9,-0.0,-0.0
1307,1307.10,1313.55,1313.56,0.01,14.0,0.4,11.8,1.9,-0.0,-0.0
1308,1308.06,1313.54,1313.56,0.02,15.4,0.7,11.8,2.9,-0.0,-0.0
1309,1309.11,1313.55,1313.56,0.01,12.2,0.4,11.8,0.0,-0.0,-0.0
1310,1310.08,1313.55,1313.56,0.01,15.0,0.4,11.8,2.9,-0.0,-0.0
1311,1311.04,1313.55,1313.56,0.01,13.1,0.4,11.8,1.0,-0.0,-0.0
1312,1312.10,1313.57,1313.56,-0.01,8.6,-0.4,11.8,-2.8,-0.0,-0.0
1313,1313.07,1313.57,1313.56,-0.01,11.4,-0.4,11.8,0.0,-0.0,-0.0
1314,1314.11,1313.57,1313.56,-0.01,10.5,-0.4,11.8,-0.9,-0.0,-0.0
1315,1315.09,1313.56,1313.56,0.00,9.0,0.0,11.8,-2.8,-0.0,-0.0
1316,1316.05,1313.56,1313.56,0.00,14.7,0.0,11.8,2.9,-0.0,-0.0
1317,1317.09,1313.59,1313.56,-0.02,7.2,-0.7,11.8,-3.8,-0.0,-0.0
1318,1318.05,1313.57,1313.56,-0.01,10.4,-0.4,11.8,-1.0,-0.0,-0.0
1319,1319.09,1313.56,1313.56,0.00,11.8,0.0,11.8,0.0,-0.0,-0.0
1320,1320.06,1313.55,1313.56,0.01,12.1,0.4,11.8,0.0,-0.0,-0.0
1321,1321.10,1313.54,1313.56,0.02,16.3,0.7,11.8,3.8,-0.0,-0.0
1322,1322.07,1313.55,1313.56,0.01,13.1,0.4,11.8,1.0,-0.0,-0.0
1323,1323.11,1313.56,1313.56,0.00,12.7,0.0,11.8,0.9,-0.0,-0.0
1324,1324.07,1313.57,1313.56,-0.01,11.4,-0.4,11.8,0.0,-0.0,-0.0
1325,1325.04,1313.55,1313.56,0.01,13.1,0.4,11.8,0.9,-0.0,-0.0
1326,1326.10,1313.57,1313.56,-0.01,10.5,-0.4,11.8,-0.9,-0.0,-0.0
1327,1327.07,1313.59,1313.56,-0.02,9.1,-0.7,11.8,-1.9,-0.0,-0.0
1328,1328.11,1313.56,1313.56,0.00,11.7,0.0,11.7,0.0,-0.0,-0.0
1329,1329.07,1313.57,1313.56,-0.01,11.4,-0.4,11.7,0.0,-0.0,-0.0
1330,1330.11,1313.55,1313.56,0.01,13.1,0.4,11.7,1.0,-0.0,-0.0
1331,1331.07,1313.55,1313.56,0.01,14.0,0.4,11.7,1.9,-0.0,-0.0
1332,1332.10,1313.56,1313.56,0.00,12.7,0.0,11.7,1.0,-0.0,-0.0
1333,1333.07,1313.56,1313.56,0.00,12.7,0.0,11.7,1.0,-0.0,-0.0
1334,1334.05,1313.57,1313.56,-0.01,9.5,-0.4,11.7,-1.9,-0.0,-0.0
1335,1335.08,1313.57,1313.56,-0.01,8.5,-0.4,11.7,-2.9,-0.0,-0.0
1336,1336.06,1313.59,1313.56,-0.02,8.1,-0.7,11.7,-2.8,-0.0,-0.0
1337,1337.11,1313.56,1313.56,0.00,12.7,0.0,11.7,0.9,-0.0,-0.0
1338,1338.07,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-0.9,-0.0,-0.0
1339,1339.11,1313.55,1313.56,0.01,14.0,0.4,11.7,1.9,-0.0,-0.0
1340,1340.08,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-0.9,-0.0,-0.0
1341,1341.05,1313.59,1313.56,-0.02,9.1,-0.7,11.7,-1.9,-0.0,-0.0
1342,1342.10,1313.56,1313.56,0.00,11.7,0.0,11.7,0.0,-0.0,-0.0
1343,1343.06,1313.56,1313.56,0.00,10.8,0.0,11.7,-0.9,-0.0,-0.0
1344,1344.11,1313.59,1313.56,-0.02,11.0,-0.7,11.7,0.0,-0.0,-0.0
1345,1345.08,1313.57,1313.56,-0.01,9.4,-0.4,11.7,-1.9,-0.0,-0.0
1346,1346.11,1313.57,1313.56,-0.01,9.4,-0.4,11.7,-1.9,-0.0,-0.0
1347,1347.09,1313.55,1313.56,0.01,12.1,0.4,11.7,0.0,-0.0,-0.0
1348,1348.04,1313.56,1313.56,0.00,9.8,0.0,11.7,-1.9,-0.0,-0.0
1349,1349.08,1313.56,1313.56,0.00,12.6,0.0,11.7,1.0,-0.0,-0.0
1350,1350.05,1313.54,1313.56,0.02,11.5,0.7,11.7,-0.9,-0.0,-0.0
1351,1351.09,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-0.9,-0.0,-0.0
1352,1352.05,1313.57,1313.56,-0.01,8.4,-0.4,11.7,-2.9,-0.0,-0.0
1353,1353.08,1313.56,1313.56,0.00,11.7,0.0,11.7,0.0,-0.0,-0.0
1354,1354.05,1313.56,1313.56,0.00,9.8,0.0,11.7,-1.9,-0.0,-0.0
1355,1355.10,1313.55,1313.56,0.01,14.9,0.4,11.7,2.8,-0.0,-0.0
1356,1356.07,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-0.9,-0.0,-0.0
1357,1357.04,1313.57,1313.56,-0.01,9.5,-0.4,11.7,-1.9,-0.0,-0.0
1358,1358.08,1313.54,1313.56,0.02,17.2,0.7,11.7,4.8,-0.0,-0.0
1359,1359.04,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-1.0,-0.0,-0.0
1360,1360.09,1313.60,1313.56,-0.04,6.8,-1.1,11.7,-3.8,-0.0,-0.0
1361,1361.05,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-1.0,-0.0,-0.0
1362,1362.04,1313.59,1313.56,-0.02,10.0,-0.7,11.7,-0.9,-0.0,-0.0
1363,1363.08,1313.57,1313.56,-0.01,9.4,-0.4,11.7,-1.9,-0.0,-0.0
1364,1364.04,1313.59,1313.56,-0.02,11.0,-0.7,11.7,0.0,-0.0,-0.0
1365,1365.09,1313.55,1313.56,0.01,14.0,0.4,11.7,1.9,-0.0,-0.0
1366,1366.05,1313.60,1313.56,-0.04,9.6,-1.1,11.7,-1.0,-0.0,-0.0
1367,1367.09,1313.55,1313.56,0.01,14.0,0.4,11.7,1.9,-0.0,-0.0
1368,1368.05,1313.55,1313.56,0.01,13.0,0.4,11.7,0.9,-0.0,-0.0
1369,1369.11,1313.56,1313.56,0.00,12.6,0.0,11.7,0.9,-0.0,-0.0
1370,1370.07,1313.60,1313.56,-0.04,7.7,-1.1,11.7,-2.9,-0.0,-0.0
1371,1371.11,1313.55,1313.56,0.01,14.0,0.4,11.7,1.9,-0.0,-0.0
1372,1372.08,1313.55,1313.56,0.01,10.2,0.4,11.7,-1.9,-0.0,-0.0
1373,1373.05,1313.55,1313.56,0.01,14.0,0.4,11.7,1.9,-0.0,-0.0
1374,1374.09,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-0.9,-0.0,-0.0
1375,1375.04,1313.56,1313.56,0.00,12.7,0.0,11.7,1.0,-0.0,-0.0
1376,1376.07,1313.56,1313.56,0.00,10.7,0.0,11.7,-1.0,-0.0,-0.0
1377,1377.11,1313.55,1313.56,0.01,12.1,0.4,11.7,0.0,-0.0,-0.0
1378,1378.09,1313.59,1313.56,-0.02,9.1,-0.7,11.7,-1.9,-0.0,-0.0
1379,1379.05,1313.55,1313.56,0.01,13.0,0.4,11.7,1.0,-0.0,-0.0
1380,1380.10,1313.60,1313.56,-0.04,8.7,-1.1,11.7,-1.9,-0.0,-0.0
1381,1381.05,1313.55,1313.56,0.01,14.0,0.4,11.7,1.9,-0.0,-0.0
1382,1382.10,1313.54,1313.56,0.02,14.3,0.7,11.7,1.9,-0.0,-0.0
1383,1383.08,1313.55,1313.56,0.01,13.9,0.4,11.7,1.9,-0.0,-0.0
1384,1384.05,1313.57,1313.56,-0.01,8.5,-0.4,11.7,-2.9,-0.0,-0.0
1385,1385.11,1313.56,1313.56,0.00,12.6,0.0,11.7,0.9,-0.0,-0.0
1386,1386.06,1313.59,1313.56,-0.02,9.0,-0.7,11.7,-1.9,-0.0,-0.0
1387,1387.11,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-0.9,-0.0,-0.0
1388,1388.06,1313.54,1313.56,0.02,14.3,0.7,11.7,1.9,-0.0,-0.0
1389,1389.11,1313.59,1313.56,-0.02,9.0,-0.7,11.7,-1.9,-0.0,-0.0
1390,1390.08,1313.57,1313.56,-0.01,8.4,-0.4,11.7,-2.9,-0.0,-0.0
1391,1391.04,1313.57,1313.56,-0.01,13.2,-0.4,11.6,1.9,-0.0,-0.0
1392,1392.07,1313.57,1313.56,-0.01,10.3,-0.4,11.6,-1.0,-0.0,-0.0
1393,1393.04,1313.55,1313.56,0.01,13.9,0.4,11.7,1.9,-0.0,-0.0
1394,1394.09,1313.55,1313.56,0.01,13.9,0.4,11.7,1.9,-0.0,-0.0
1395,1395.05,1313.56,1313.56,0.00,11.7,0.0,11.7,0.0,-0.0,-0.0
1396,1396.10,1313.57,1313.56,-0.01,11.3,-0.4,11.7,0.0,-0.0,-0.0
1397,1397.06,1313.55,1313.56,0.01,13.0,0.4,11.7,0.9,-0.0,-0.0
1398,1398.11,1313.57,1313.56,-0.01,12.2,-0.4,11.6,1.0,-0.0,-0.0
1399,1399.07,1313.56,1313.56,0.00,11.6,0.0,11.6,0.0,-0.0,-0.0
1400,1400.04,1313.56,1313.56,0.00,10.7,0.0,11.6,-1.0,-0.0,-0.0
1401,1401.09,1313.54,1313.56,0.02,14.3,0.7,11.7,1.9,-0.0,-0.0
1402,1402.07,1313.56,1313.56,0.00,12.6,0.0,11.7,0.9,-0.0,-0.0
1403,1403.11,1313.57,1313.56,-0.01,9.4,-0.4,11.6,-1.9,-0.0,-0.0
1404,1404.07,1313.56,1313.56,0.00,10.7,0.0,11.7,-1.0,-0.0,-0.0
1405,1405.04,1313.59,1313.56,-0.02,8.1,-0.7,11.6,-2.8,-0.0,-0.0
1406,1406.09,1313.54,1313.56,0.02,11.5,0.7,11.7,-0.9,-0.0,-0.0
1407,1407.05,1313.56,1313.56,0.00,10.7,0.0,11.7,-1.0,-0.0,-0.0
1408,1408.11,1313.55,1313.56,0.01,13.9,0.4,11.7,1.9,-0.0,-0.0
1409,1409.06,1313.57,1313.56,-0.01,12.2,-0.4,11.6,1.0,-0.0,-0.0
1410,1410.11,1313.54,1313.56,0.02,13.3,0.7,11.6,1.0,-0.0,-0.0
1411,1411.07,1313.55,1313.56,0.01,12.0,0.4,11.7,0.0,-0.0,-0.0
1412,1412.11,1313.56,1313.56,0.00,11.7,0.0,11.7,0.0,-0.0,-0.0
1413,1413.08,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-0.9,-0.0,-0.0
1414,1414.04,1313.55,1313.56,0.01,12.0,0.4,11.7,0.0,-0.0,-0.0
1415,1415.08,1313.57,1313.56,-0.01,9.4,-0.4,11.7,-1.9,-0.0,-0.0
1416,1416.05,1313.54,1313.56,0.02,13.4,0.7,11.7,0.9,-0.0,-0.0
1417,1417.09,1313.55,1313.56,0.01,14.0,0.4,11.7,1.9,-0.0,-0.0
1418,1418.05,1313.54,1313.56,0.02,13.4,0.7,11.7,1.0,-0.0,-0.0
1419,1419.10,1313.59,1313.56,-0.02,9.0,-0.7,11.7,-1.9,-0.0,-0.0
1420,1420.07,1313.56,1313.56,0.00,8.8,0.0,11.7,-2.9,-0.0,-0.0
1421,1421.12,1313.56,1313.56,0.00,14.5,0.0,11.7,2.8,-0.0,-0.0
1422,1422.07,1313.59,1313.56,-0.02,9.0,-0.7,11.7,-1.9,-0.0,-0.0
1423,1423.04,1313.56,1313.56,0.00,12.6,0.0,11.7,0.9,-0.0,-0.0
1424,1424.08,1313.59,1313.56,-0.02,8.1,-0.7,11.7,-2.9,-0.0,-0.0
1425,1425.04,1313.55,1313.56,0.01,13.0,0.4,11.7,0.9,-0.0,-0.0
1426,1426.08,1313.56,1313.56,0.00,10.7,0.0,11.7,-1.0,-0.0,-0.0
1427,1427.05,1313.55,1313.56,0.01,13.9,0.4,11.7,1.9,-0.0,-0.0
1428,1428.09,1313.55,1313.56,0.01,13.0,0.4,11.7,1.0,-0.0,-0.0
1429,1429.05,1313.59,1313.56,-0.02,7.2,-0.7,11.7,-3.8,-0.0,-0.0
1430,1430.10,1313.56,1313.56,0.00,13.5,0.0,11.7,1.9,-0.0,-0.0
1431,1431.07,1313.60,1313.56,-0.04,6.8,-1.1,11.7,-3.8,-0.0,-0.0
1432,1432.05,1313.57,1313.56,-0.01,9.5,-0.4,11.7,-1.9,-0.0,-0.0
1433,1433.08,1313.60,1313.56,-0.04,8.7,-1.1,11.7,-1.9,-0.0,-0.0
1434,1434.06,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-0.9,-0.0,-0.0
1435,1435.10,1313.59,1313.56,-0.02,10.9,-0.7,11.7,0.0,-0.0,-0.0
1436,1436.07,1313.56,1313.56,0.00,10.7,0.0,11.7,-0.9,-0.0,-0.0
1437,1437.04,1313.54,1313.56,0.02,15.2,0.7,11.7,2.8,-0.0,-0.0
1438,1438.08,1313.54,1313.56,0.02,13.4,0.7,11.7,1.0,-0.0,-0.0
1439,1439.04,1313.59,1313.56,-0.02,10.0,-0.7,11.7,-1.0,-0.0,-0.0
1440,1440.08,1313.54,1313.56,0.02,13.4,0.7,11.7,1.0,-0.0,-0.0
1441,1441.05,1313.57,1313.56,-0.01,9.4,-0.4,11.7,-1.9,-0.0,-0.0
1442,1442.09,1313.54,1313.56,0.02,14.3,0.7,11.7,1.9,-0.0,-0.0
1443,1443.07,1313.54,1313.56,0.02,17.1,0.7,11.7,4.7,-0.0,-0.0
1444,1444.11,1313.54,1313.56,0.02,13.4,0.7,11.7,1.0,-0.0,-0.0
1445,1445.08,1313.56,1313.56,0.00,13.6,0.0,11.7,1.9,-0.0,-0.0
1446,1446.10,1313.55,1313.56,0.01,14.0,0.4,11.7,1.9,-0.0,-0.0
1447,1447.06,1313.59,1313.56,-0.02,9.0,-0.7,11.7,-1.9,-0.0,-0.0
1448,1448.11,1313.55,1313.56,0.01,14.9,0.4,11.7,2.8,-0.0,-0.0
1449,1449.08,1313.55,1313.56,0.01,11.1,0.4,11.7,-1.0,-0.0,-0.0
1450,1450.04,1313.56,1313.56,0.00,9.8,0.0,11.7,-1.9,-0.0,-0.0
1451,1451.09,1313.55,1313.56,0.01,13.0,0.4,11.7,1.0,-0.0,-0.0
1452,1452.05,1313.56,1313.56,0.00,10.7,0.0,11.7,-1.0,-0.0,-0.0
1453,1453.11,1313.59,1313.56,-0.02,8.1,-0.7,11.7,-2.8,-0.0,-0.0
1454,1454.07,1313.57,1313.56,-0.01,9.4,-0.4,11.7,-1.9,-0.0,-0.0
1455,1455.11,1313.54,1313.56,0.02,15.3,0.7,11.7,2.9,-0.0,-0.0
1456,1456.08,1313.57,1313.56,-0.01,7.5,-0.4,11.7,-3.8,-0.0,-0.0
1457,1457.07,1313.55,1313.56,0.01,12.0,0.4,11.7,0.0,-0.0,-0.0
1458,1458.11,1313.55,1313.56,0.01,13.9,0.4,11.7,1.9,-0.0,-0.0
1459,1459.09,1313.57,1313.56,-0.01,10.4,-0.4,11.7,-0.9,-0.0,-0.0
1460,1460.05,1313.59,1313.56,-0.02,9.0,-0.7,11.7,-1.9,-0.0,-0.0
1461,1461.07,1313.53,1313.56,0.04,17.6,1.1,11.7,4.8,-0.0,-0.0
1462,1462.05,1313.55,1313.56,0.01,13.9,0.4,11.7,1.9,-0.0,-0.0
1463,1463.10,1313.56,1313.56,0.00,12.6,0.0,11.7,0.9,-0.0,-0.0
1464,1464.07,1313.55,1313.56,0.01,15.8,0.4,11.6,3.8,-0.0,-0.0
1465,1465.11,1313.56,1313.56,0.00,11.7,0.0,11.7,0.0,-0.0,-0.0
1466,1466.10,1313.57,1313.56,-0.01,11.3,-0.4,11.6,0.0,-0.0,-0.0
1467,1467.07,1313.55,1313.56,0.01,12.0,0.4,11.7,0.0,-0.0,-0.0
1468,1468.11,1313.55,1313.56,0.01,13.0,0.4,11.7,1.0,-0.0,-0.0
1469,1469.07,1313.55,1313.56,0.01,13.0,0.4,11.6,0.9,-0.0,-0.0
1470,1470.11,1313.57,1313.56,-0.01,9.4,-0.4,11.6,-1.9,-0.0,-0.0
1471,1471.08,1313.56,1313.56,0.00,13.5,0.0,11.6,1.9,-0.0,-0.0
1472,1472.12,1313.51,1313.56,0.05,15.0,1.5,11.7,1.9,-0.0,-0.0
1473,1473.10,1313.59,1313.56,-0.02,10.0,-0.7,11.6,-0.9,-0.0,-0.0
1474,1474.05,1313.57,1313.56,-0.01,12.2,-0.4,11.6,1.0,-0.0,-0.0
1475,1475.10,1313.57,1313.56,-0.01,7.5,-0.4,11.6,-3.8,-0.0,-0.0
1476,1476.07,1313.57,1313.56,-0.01,12.2,-0.4,11.6,0.9,-0.0,-0.0
1477,1477.12,1313.57,1313.56,-0.01,9.4,-0.4,11.6,-1.9,-0.0,-0.0
1478,1478.07,1313.57,1313.56,-0.01,9.4,-0.4,11.6,-1.9,-0.0,-0.0
1479,1479.04,1313.56,1313.56,0.00,12.6,0.0,11.6,0.9,-0.0,-0.0
1480,1480.08,1313.57,1313.56,-0.01,9.4,-0.4,11.6,-1.9,-0.0,-0.0
1481,1481.05,1313.57,1313.56,-0.01,9.4,-0.4,11.6,-1.9,-0.0,-0.0
1482,1482.09,1313.56,1313.56,0.00,14.5,0.0,11.6,2.8,-0.0,-0.0
1483,1483.06,1313.55,1313.56,0.01,14.8,0.4,11.6,2.8,-0.0,-0.0
1484,1484.11,1313.59,1313.56,-0.02,7.1,-0.7,11.6,-3.8,-0.0,-0.0
1485,1485.07,1313.57,1313.56,-0.01,11.3,-0.4,11.6,0.0,-0.0,-0.0
1486,1486.04,1313.59,1313.56,-0.02,8.0,-0.7,11.6,-2.8,-0.0,-0.0
1487,1487.08,1313.56,1313.56,0.00,11.6,0.0,11.6,0.0,-0.0,-0.0
1488,1488.05,1313.55,1313.56,0.01,13.9,0.4,11.6,1.9,-0.0,-0.0
1489,1489.09,1313.57,1313.56,-0.01,8.4,-0.4,11.6,-2.9,-0.0,-0.0
1490,1490.05,1313.56,1313.56,0.00,8.8,0.0,11.6,-2.9,-0.0,-0.0
1491,1491.11,1313.57,1313.56,-0.01,8.4,-0.4,11.6,-2.8,-0.0,-0.0
1492,1492.05,1313.59,1313.56,-0.02,9.9,-0.7,11.6,-1.0,-0.0,-0.0
1493,1493.10,1313.59,1313.56,-0.02,9.9,-0.7,11.6,-1.0,-0.0,-0.0
1494,1494.07,1313.55,1313.56,0.01,13.9,0.4,11.6,1.9,-0.0,-0.0
1495,1495.05,1313.59,1313.56,-0.02,6.2,-0.7,11.6,-4.7,-0.0,-0.0
1496,1496.08,1313.56,1313.56,0.00,11.6,0.0,11.6,0.0,-0.0,-0.0
1497,1497.06,1313.54,1313.56,0.02,15.2,0.7,11.6,2.8,-0.0,-0.0
1498,1498.11,1313.56,1313.56,0.00,12.5,0.0,11.6,0.9,-0.0,-0.0
1499,1499.06,1313.57,1313.56,-0.01,12.2,-0.4,11.6,1.0,-0.0,-0.0
